file, segment, start, end, dur, filedur, mean_intensity
Track3_noNarrator,pau,307.910,308.151,0.241,328.283,40.059,
Track3_noNarrator,np,308.151,308.911,0.760,328.283,77.081,
Track3_noNarrator,in,308.911,309.143,0.232,328.283,37.843,
Track3_noNarrator,pau,309.143,309.264,0.122,328.283,32.693,
Track3_noNarrator,np,309.264,310.769,1.505,328.283,79.981,
Track3_noNarrator,pau,310.769,310.949,0.180,328.283,39.209,
Track3_noNarrator,np,310.949,312.677,1.728,328.283,77.708,
Track3_noNarrator,in,312.677,312.892,0.215,328.283,51.354,
Track3_noNarrator,pau,312.892,312.965,0.073,328.283,41.967,
Track3_noNarrator,np,312.965,315.387,2.422,328.283,78.940,
Track3_noNarrator,pau,315.387,315.492,0.105,328.283,38.007,
Track3_noNarrator,np,315.492,319.234,3.742,328.283,77.417,
Track3_noNarrator,pau,319.234,319.296,0.062,328.283,30.787,
Track3_noNarrator,in,319.296,319.813,0.517,328.283,40.993,
Track3_noNarrator,pau,319.813,319.845,0.032,328.283,36.187,
Track3_noNarrator,np,319.845,320.346,0.500,328.283,79.195,
Track3_noNarrator,pau,320.346,320.407,0.062,328.283,40.326,
Track3_noNarrator,np,320.407,321.033,0.625,328.283,78.353,
Track3_noNarrator,pau,321.033,321.162,0.130,328.283,34.835,
Track3_noNarrator,cl,321.162,321.204,0.042,328.283,41.721,
Track3_noNarrator,np,321.204,324.468,3.264,328.283,79.197,
Track3_noNarrator,in,324.468,324.721,0.253,328.283,37.740,
Track3_noNarrator,pau,324.721,324.882,0.160,328.283,30.593,
Track3_noNarrator,np,324.882,328.283,3.402,328.283,77.579,
Track7_noNarrator,np,0,2.861,2.861,264.495,80.238,
Track7_noNarrator,pau,2.861,3.036,0.175,264.495,37.616,
Track7_noNarrator,np,3.036,6.775,3.739,264.495,79.900,
Track7_noNarrator,pau,6.775,7.349,0.574,264.495,34.591,
Track7_noNarrator,np,7.349,10.890,3.541,264.495,80.032,
Track7_noNarrator,pau,10.890,11.656,0.766,264.495,32.776,
Track7_noNarrator,np,11.656,12.005,0.349,264.495,82.885,
Track7_noNarrator,pau,12.005,12.061,0.056,264.495,42.715,
Track7_noNarrator,np,12.061,17.370,5.310,264.495,80.665,
Track7_noNarrator,pau,17.370,17.561,0.191,264.495,30.435,
Track7_noNarrator,in,17.561,17.777,0.216,264.495,41.238,
Track7_noNarrator,pau,17.777,17.887,0.110,264.495,26.584,
Track7_noNarrator,np,17.887,19.953,2.066,264.495,80.230,
Track7_noNarrator,pau,19.953,20.138,0.185,264.495,31.082,
Track7_noNarrator,np,20.138,22.189,2.051,264.495,78.641,
Track7_noNarrator,pau,22.189,22.213,0.023,264.495,29.324,
Track7_noNarrator,in,22.213,22.605,0.392,264.495,40.985,
Track7_noNarrator,pau,22.605,22.690,0.085,264.495,25.315,
Track7_noNarrator,np,22.690,23.889,1.200,264.495,80.594,
Track7_noNarrator,pau,23.889,24.491,0.601,264.495,25.434,
Track7_noNarrator,in,24.491,24.791,0.301,264.495,44.561,
Track7_noNarrator,pau,24.791,24.815,0.023,264.495,23.816,
Track7_noNarrator,np,24.815,26.666,1.851,264.495,79.347,
Track7_noNarrator,pau,26.666,26.733,0.067,264.495,39.017,
Track7_noNarrator,np,26.733,27.404,0.671,264.495,80.040,
Track7_noNarrator,pau,27.404,27.581,0.176,264.495,37.845,
Track7_noNarrator,np,27.581,28.837,1.256,264.495,79.459,
Track7_noNarrator,pau,28.837,29.721,0.884,264.495,29.901,
Track7_noNarrator,np,29.721,30.791,1.070,264.495,80.398,
Track7_noNarrator,pau,30.791,30.895,0.104,264.495,38.626,
Track7_noNarrator,np,30.895,32.970,2.075,264.495,78.195,
Track7_noNarrator,pau,32.970,33.005,0.034,264.495,39.483,
Track7_noNarrator,in,33.005,33.327,0.322,264.495,40.868,
Track7_noNarrator,pau,33.327,33.433,0.106,264.495,28.477,
Track7_noNarrator,np,33.433,37.857,4.424,264.495,80.059,
Track7_noNarrator,pau,37.857,37.916,0.059,264.495,32.673,
Track7_noNarrator,in,37.916,38.276,0.360,264.495,38.900,
Track7_noNarrator,pau,38.276,38.380,0.104,264.495,33.599,
Track7_noNarrator,np,38.380,42.259,3.879,264.495,79.848,
Track7_noNarrator,pau,42.259,43.131,0.871,264.495,21.947,
Track7_noNarrator,uh,43.131,43.458,0.328,264.495,79.315,
Track7_noNarrator,np,43.458,46.446,2.988,264.495,80.133,
Track7_noNarrator,pau,46.446,46.812,0.365,264.495,26.571,
Track7_noNarrator,in,46.812,47.399,0.587,264.495,47.970,
Track7_noNarrator,np,47.399,48.394,0.995,264.495,80.140,
Track7_noNarrator,pau,48.394,48.504,0.110,264.495,39.028,
Track7_noNarrator,np,48.504,50.989,2.486,264.495,81.018,
Track7_noNarrator,pau,50.989,51.067,0.077,264.495,35.284,
Track7_noNarrator,uh,51.067,51.610,0.543,264.495,72.882,
Track7_noNarrator,np,51.610,54.322,2.713,264.495,79.818,
Track7_noNarrator,pau,54.322,54.364,0.041,264.495,34.897,
Track7_noNarrator,in,54.364,54.551,0.187,264.495,39.142,
Track7_noNarrator,pau,54.551,54.580,0.029,264.495,31.289,
Track7_noNarrator,np,54.580,56.783,2.203,264.495,78.501,
Track7_noNarrator,in,56.783,57.237,0.454,264.495,42.083,
Track7_noNarrator,pau,57.237,57.302,0.065,264.495,35.762,
Track7_noNarrator,np,57.302,59.956,2.654,264.495,80.058,
Track7_noNarrator,pau,59.956,60.365,0.409,264.495,28.051,
Track7_noNarrator,in,60.365,60.649,0.284,264.495,42.242,
Track7_noNarrator,np,60.649,62.661,2.012,264.495,81.661,
Track7_noNarrator,in,62.661,62.958,0.297,264.495,40.167,
Track7_noNarrator,pau,62.958,62.994,0.036,264.495,36.044,
Track7_noNarrator,np,62.994,64.644,1.650,264.495,81.487,
Track7_noNarrator,ex,64.644,64.809,0.166,264.495,52.297,
Track7_noNarrator,np,64.809,64.849,0.040,264.495,38.303,
Track7_noNarrator,uh,64.849,65.211,0.362,264.495,76.770,
Track7_noNarrator,np,65.211,66.219,1.008,264.495,79.030,
Track7_noNarrator,pau,66.219,66.257,0.038,264.495,40.497,
Track7_noNarrator,in,66.257,66.529,0.272,264.495,45.830,
Track7_noNarrator,np,66.529,67.431,0.902,264.495,79.559,
Track7_noNarrator,pau,67.431,68.012,0.581,264.495,28.436,
Track7_noNarrator,in,68.012,68.226,0.214,264.495,49.622,
Track7_noNarrator,np,68.226,68.542,0.315,264.495,82.348,
Track7_noNarrator,pau,68.542,68.639,0.097,264.495,37.785,
Track7_noNarrator,np,68.639,70.692,2.053,264.495,80.303,
Track7_noNarrator,pau,70.692,70.932,0.239,264.495,36.336,
Track7_noNarrator,np,70.932,73.405,2.473,264.495,80.835,
Track7_noNarrator,pau,73.405,73.434,0.029,264.495,32.236,
Track7_noNarrator,in,73.434,73.760,0.326,264.495,38.220,
Track7_noNarrator,pau,73.760,73.925,0.166,264.495,30.888,
Track7_noNarrator,np,73.925,78.063,4.137,264.495,81.008,
Track7_noNarrator,pau,78.063,78.684,0.621,264.495,26.448,
Track7_noNarrator,in,78.684,78.966,0.283,264.495,46.057,
Track7_noNarrator,np,78.966,81.164,2.198,264.495,80.039,
Track7_noNarrator,pau,81.164,81.564,0.400,264.495,37.759,
Track7_noNarrator,np,81.564,82.694,1.130,264.495,79.995,
Track7_noNarrator,pau,82.694,82.771,0.077,264.495,35.956,
Track7_noNarrator,in,82.771,83.164,0.392,264.495,39.640,
Track7_noNarrator,pau,83.164,83.194,0.031,264.495,41.833,
Track7_noNarrator,np,83.194,86.582,3.388,264.495,80.186,
Track7_noNarrator,pau,86.582,86.807,0.225,264.495,35.550,
Track7_noNarrator,np,86.807,87.318,0.512,264.495,78.081,
Track7_noNarrator,pau,87.318,88.116,0.798,264.495,28.389,
Track7_noNarrator,in,88.116,88.469,0.353,264.495,44.120,
Track7_noNarrator,np,88.469,91.182,2.714,264.495,80.419,
Track7_noNarrator,pau,91.182,91.238,0.056,264.495,36.872,
Track7_noNarrator,np,91.238,92.792,1.554,264.495,80.041,
Track7_noNarrator,pau,92.792,93.489,0.697,264.495,22.219,
Track7_noNarrator,np,93.489,95.468,1.979,264.495,81.930,
Track7_noNarrator,pau,95.468,95.819,0.351,264.495,34.794,
Track7_noNarrator,np,95.819,98.697,2.878,264.495,80.537,
Track7_noNarrator,pau,98.697,99.327,0.630,264.495,33.941,
Track7_noNarrator,in,99.327,99.496,0.169,264.495,42.074,
Track7_noNarrator,pau,99.496,99.576,0.079,264.495,34.300,
Track7_noNarrator,np,99.576,101.354,1.779,264.495,79.469,
Track7_noNarrator,pau,101.354,101.412,0.058,264.495,39.358,
Track7_noNarrator,in,101.412,101.797,0.385,264.495,38.464,
Track7_noNarrator,pau,101.797,101.893,0.095,264.495,33.898,
Track7_noNarrator,np,101.893,103.329,1.436,264.495,80.326,
Track7_noNarrator,pau,103.329,104.076,0.747,264.495,30.569,
Track7_noNarrator,in,104.076,104.419,0.344,264.495,46.290,
Track7_noNarrator,np,104.419,107.398,2.979,264.495,81.674,
Track7_noNarrator,pau,107.398,107.685,0.286,264.495,34.190,
Track7_noNarrator,np,107.685,108.601,0.916,264.495,78.981,
Track7_noNarrator,pau,108.601,108.761,0.160,264.495,33.403,
Track7_noNarrator,np,108.761,110.122,1.361,264.495,78.074,
Track7_noNarrator,pau,110.122,110.142,0.020,264.495,40.259,
Track7_noNarrator,in,110.142,110.326,0.184,264.495,43.761,
Track7_noNarrator,np,110.326,113.242,2.916,264.495,80.798,
Track7_noNarrator,pau,113.242,113.540,0.299,264.495,35.138,
Track7_noNarrator,in,113.540,113.819,0.279,264.495,39.325,
Track7_noNarrator,pau,113.819,113.863,0.043,264.495,43.393,
Track7_noNarrator,np,113.863,115.720,1.857,264.495,79.132,
Track7_noNarrator,pau,115.720,116.072,0.353,264.495,33.350,
Track7_noNarrator,np,116.072,117.064,0.992,264.495,78.737,
Track7_noNarrator,pau,117.064,117.163,0.099,264.495,33.053,
Track7_noNarrator,np,117.163,117.946,0.783,264.495,77.076,
Track7_noNarrator,pau,117.946,118.692,0.745,264.495,23.174,
Track7_noNarrator,np,118.692,121.357,2.665,264.495,80.104,
Track7_noNarrator,pau,121.357,121.508,0.151,264.495,29.177,
Track7_noNarrator,in,121.508,121.703,0.194,264.495,36.847,
Track7_noNarrator,pau,121.703,121.755,0.052,264.495,36.506,
Track7_noNarrator,np,121.755,122.961,1.206,264.495,80.155,
Track7_noNarrator,pau,122.961,123.001,0.040,264.495,40.326,
Track7_noNarrator,np,123.001,125.486,2.486,264.495,79.602,
Track7_noNarrator,pau,125.486,125.913,0.427,264.495,26.987,
Track7_noNarrator,in,125.913,126.176,0.263,264.495,45.512,
Track7_noNarrator,np,126.176,127.182,1.006,264.495,79.664,
Track7_noNarrator,uh,127.182,127.675,0.493,264.495,78.114,
Track7_noNarrator,np,127.675,129.003,1.327,264.495,80.027,
Track7_noNarrator,pau,129.003,129.318,0.315,264.495,41.812,
Track7_noNarrator,uh,129.318,129.829,0.511,264.495,76.164,
Track7_noNarrator,np,129.829,130.994,1.165,264.495,80.171,
Track7_noNarrator,pau,130.994,131.057,0.063,264.495,44.599,
Track7_noNarrator,np,131.057,134.711,3.654,264.495,80.796,
Track7_noNarrator,pau,134.711,134.806,0.095,264.495,38.192,
Track7_noNarrator,in,134.806,135.165,0.358,264.495,44.748,
Track7_noNarrator,np,135.165,139.002,3.837,264.495,79.428,
Track7_noNarrator,pau,139.002,139.578,0.576,264.495,29.476,
Track7_noNarrator,in,139.578,139.947,0.369,264.495,50.925,
Track7_noNarrator,np,139.947,144.305,4.358,264.495,80.523,
Track7_noNarrator,pau,144.305,144.363,0.058,264.495,37.685,
Track7_noNarrator,in,144.363,144.628,0.265,264.495,42.118,
Track7_noNarrator,np,144.628,146.587,1.959,264.495,78.935,
Track7_noNarrator,pau,146.587,147.010,0.423,264.495,30.609,
Track7_noNarrator,in,147.010,147.287,0.277,264.495,49.756,
Track7_noNarrator,np,147.287,148.054,0.767,264.495,80.529,
Track7_noNarrator,in,148.054,148.324,0.270,264.495,45.345,
Track7_noNarrator,pau,148.324,148.367,0.043,264.495,41.231,
Track7_noNarrator,np,148.367,150.645,2.278,264.495,81.355,
Track7_noNarrator,pau,150.645,150.775,0.130,264.495,43.488,
Track7_noNarrator,np,150.775,152.252,1.477,264.495,80.034,
Track7_noNarrator,pau,152.252,152.385,0.133,264.495,36.591,
Track7_noNarrator,in,152.385,152.698,0.313,264.495,41.534,
Track7_noNarrator,pau,152.698,152.745,0.047,264.495,40.561,
Track7_noNarrator,np,152.745,154.960,2.215,264.495,80.312,
Track7_noNarrator,pau,154.960,155.777,0.817,264.495,31.431,
Track7_noNarrator,np,155.777,158.046,2.269,264.495,79.758,
Track7_noNarrator,pau,158.046,158.102,0.056,264.495,37.513,
Track7_noNarrator,in,158.102,158.370,0.268,264.495,46.175,
Track7_noNarrator,pau,158.370,158.466,0.095,264.495,40.751,
Track7_noNarrator,np,158.466,163.481,5.015,264.495,81.238,
Track7_noNarrator,pau,163.481,163.583,0.103,264.495,36.380,
Track7_noNarrator,in,163.583,163.955,0.372,264.495,44.698,
Track7_noNarrator,np,163.955,167.086,3.131,264.495,80.143,
Track7_noNarrator,pau,167.086,167.302,0.216,264.495,35.261,
Track7_noNarrator,uh,167.302,167.710,0.409,264.495,75.523,
Track7_noNarrator,pau,167.710,167.826,0.115,264.495,44.813,
Track7_noNarrator,np,167.826,169.813,1.987,264.495,77.048,
Track7_noNarrator,pau,169.813,170.301,0.488,264.495,25.855,
Track7_noNarrator,in,170.301,170.707,0.406,264.495,49.302,
Track7_noNarrator,np,170.707,172.738,2.031,264.495,80.524,
Track7_noNarrator,pau,172.738,172.781,0.043,264.495,35.214,
Track7_noNarrator,np,172.781,174.776,1.995,264.495,80.101,
Track7_noNarrator,pau,174.776,174.916,0.140,264.495,29.291,
Track7_noNarrator,in,174.916,175.195,0.279,264.495,36.555,
Track7_noNarrator,pau,175.195,175.262,0.067,264.495,35.443,
Track7_noNarrator,np,175.262,178.090,2.828,264.495,80.483,
Track7_noNarrator,pau,178.090,178.144,0.054,264.495,41.372,
Track7_noNarrator,np,178.144,179.278,1.135,264.495,78.417,
Track7_noNarrator,pau,179.278,180.484,1.205,264.495,36.219,
Track7_noNarrator,np,180.484,180.914,0.430,264.495,80.861,
Track7_noNarrator,pau,180.914,181.124,0.211,264.495,37.125,
Track7_noNarrator,np,181.124,184.206,3.082,264.495,80.116,
Track7_noNarrator,pau,184.206,184.568,0.362,264.495,31.472,
Track7_noNarrator,in,184.568,184.922,0.355,264.495,47.787,
Track7_noNarrator,np,184.922,187.459,2.537,264.495,80.049,
Track7_noNarrator,pau,187.459,187.569,0.110,264.495,38.649,
Track7_noNarrator,np,187.569,190.197,2.627,264.495,79.243,
Track7_noNarrator,pau,190.197,190.242,0.045,264.495,35.680,
Track7_noNarrator,in,190.242,190.730,0.488,264.495,46.529,
Track7_noNarrator,pau,190.730,190.821,0.092,264.495,35.977,
Track7_noNarrator,np,190.821,195.283,4.461,264.495,80.890,
Track7_noNarrator,pau,195.283,195.315,0.032,264.495,45.054,
Track7_noNarrator,in,195.315,195.558,0.243,264.495,42.555,
Track7_noNarrator,np,195.558,196.411,0.853,264.495,78.557,
Track7_noNarrator,pau,196.411,197.202,0.790,264.495,36.914,
Track7_noNarrator,np,197.202,199.075,1.873,264.495,79.473,
Track7_noNarrator,in,199.075,199.319,0.245,264.495,51.217,
Track7_noNarrator,np,199.319,200.850,1.531,264.495,80.618,
Track7_noNarrator,pau,200.850,201.668,0.817,264.495,34.132,
Track7_noNarrator,np,201.668,202.537,0.870,264.495,79.119,
Track7_noNarrator,pau,202.537,202.561,0.023,264.495,45.206,
Track7_noNarrator,in,202.561,202.771,0.211,264.495,47.674,
Track7_noNarrator,pau,202.771,202.831,0.059,264.495,39.209,
Track7_noNarrator,np,202.831,205.695,2.864,264.495,79.721,
Track7_noNarrator,pau,205.695,205.979,0.284,264.495,40.885,
Track7_noNarrator,np,205.979,207.702,1.723,264.495,80.539,
Track7_noNarrator,pau,207.702,208.012,0.310,264.495,39.120,
Track7_noNarrator,np,208.012,209.333,1.321,264.495,80.864,
Track7_noNarrator,pau,209.333,209.794,0.461,264.495,27.211,
Track7_noNarrator,in,209.794,210.125,0.331,264.495,48.281,
Track7_noNarrator,np,210.125,213.240,3.115,264.495,77.834,
Track7_noNarrator,in,213.240,213.472,0.232,264.495,41.413,
Track7_noNarrator,pau,213.472,213.503,0.031,264.495,39.979,
Track7_noNarrator,np,213.503,216.556,3.053,264.495,80.193,
Track7_noNarrator,pau,216.556,216.581,0.025,264.495,37.309,
Track7_noNarrator,in,216.581,216.892,0.311,264.495,37.728,
Track7_noNarrator,pau,216.892,216.957,0.065,264.495,30.235,
Track7_noNarrator,np,216.957,219.450,2.493,264.495,81.198,
Track7_noNarrator,pau,219.450,219.484,0.034,264.495,36.742,
Track7_noNarrator,in,219.484,219.765,0.281,264.495,42.009,
Track7_noNarrator,pau,219.765,219.871,0.106,264.495,29.437,
Track7_noNarrator,np,219.871,221.778,1.907,264.495,80.295,
Track7_noNarrator,pau,221.778,222.438,0.661,264.495,37.536,
Track7_noNarrator,np,222.438,224.685,2.246,264.495,80.866,
Track7_noNarrator,pau,224.685,224.705,0.020,264.495,33.275,
Track7_noNarrator,in,224.705,225.038,0.334,264.495,42.874,
Track7_noNarrator,pau,225.038,225.091,0.052,264.495,26.960,
Track7_noNarrator,np,225.091,226.333,1.243,264.495,79.792,
Track7_noNarrator,pau,226.333,226.758,0.425,264.495,33.610,
Track7_noNarrator,np,226.758,229.624,2.866,264.495,78.733,
Track7_noNarrator,pau,229.624,229.754,0.130,264.495,34.010,
Track7_noNarrator,in,229.754,230.296,0.542,264.495,42.607,
Track7_noNarrator,np,230.296,230.706,0.410,264.495,81.930,
Track7_noNarrator,pau,230.706,230.749,0.043,264.495,40.419,
Track7_noNarrator,np,230.749,235.368,4.619,264.495,80.735,
Track7_noNarrator,in,235.368,235.726,0.358,264.495,39.357,
Track7_noNarrator,pau,235.726,235.773,0.047,264.495,36.381,
Track7_noNarrator,np,235.773,237.863,2.091,264.495,78.034,
Track7_noNarrator,pau,237.863,238.542,0.679,264.495,30.114,
Track7_noNarrator,in,238.542,238.866,0.324,264.495,40.179,
Track7_noNarrator,pau,238.866,238.918,0.052,264.495,31.513,
Track7_noNarrator,np,238.918,240.602,1.683,264.495,80.744,
Track7_noNarrator,in,240.602,240.846,0.245,264.495,42.251,
Track7_noNarrator,pau,240.846,240.956,0.110,264.495,38.172,
Track7_noNarrator,np,240.956,242.876,1.919,264.495,81.268,
Track7_noNarrator,pau,242.876,242.957,0.081,264.495,39.448,
Track7_noNarrator,np,242.957,245.681,2.724,264.495,80.543,
Track7_noNarrator,pau,245.681,246.028,0.347,264.495,33.272,
Track7_noNarrator,np,246.028,247.283,1.255,264.495,81.250,
Track7_noNarrator,pau,247.283,247.297,0.014,264.495,40.133,
Track7_noNarrator,in,247.297,247.567,0.270,264.495,48.750,
Track7_noNarrator,pau,247.567,247.609,0.041,264.495,38.688,
Track7_noNarrator,np,247.609,250.772,3.164,264.495,81.917,
Track7_noNarrator,pau,250.772,250.821,0.049,264.495,35.398,
Track7_noNarrator,np,250.821,251.443,0.622,264.495,81.435,
Track7_noNarrator,pau,251.443,251.716,0.274,264.495,31.028,
Track7_noNarrator,in,251.716,252.060,0.344,264.495,42.365,
Track7_noNarrator,np,252.060,254.525,2.465,264.495,79.824,
Track7_noNarrator,in,254.525,254.826,0.301,264.495,43.480,
Track7_noNarrator,pau,254.826,254.910,0.084,264.495,31.888,
Track7_noNarrator,np,254.910,258.419,3.509,264.495,79.173,
Track7_noNarrator,pau,258.419,258.879,0.460,264.495,35.852,
Track7_noNarrator,np,258.879,261.564,2.685,264.495,80.843,
Track7_noNarrator,pau,261.564,261.683,0.118,264.495,36.488,
Track7_noNarrator,np,261.683,262.738,1.055,264.495,81.642,
Track7_noNarrator,pau,262.738,263.088,0.350,264.495,36.410,
Track7_noNarrator,np,263.088,264.495,1.407,264.495,78.430,
